auser_id,date,first_login,last_login,night_activity,file_access,usb_usage,top_urls,external_emails,risk_factor,threat_percentage,anomaly
MOS0047,2010-04-26,3,22,4,10.0,5.0,0,0.0,28.0,30.107526881720432,-1
MOS0047,2010-04-28,1,23,6,20.0,7.0,0,0.0,43.0,46.236559139784944,-1
MOS0047,2010-04-30,0,23,8,7.0,5.0,0,0.0,34.5,37.096774193548384,-1
MOS0047,2010-05-03,0,22,8,19.0,7.0,0,0.0,46.5,50.0,-1
MOS0047,2010-05-05,2,22,4,4.0,6.0,0,0.0,28.0,30.107526881720432,-1
MOS0047,2010-05-11,2,15,6,7.0,4.0,0,0.0,27.5,29.56989247311828,-1
MOS0047,2010-05-17,1,16,4,7.0,5.0,0,0.0,26.5,28.49462365591398,-1
MOS0047,2010-05-24,1,22,6,20.0,7.0,0,0.0,43.0,46.236559139784944,-1
MOS0047,2010-05-25,0,23,8,19.0,8.0,0,0.0,49.5,53.2258064516129,-1
MOS0047,2010-06-01,1,21,8,18.0,8.0,0,0.0,49.0,52.68817204301075,-1
MOS0047,2010-06-02,3,21,6,28.0,7.0,0,0.0,47.0,50.53763440860215,-1
MOS0047,2010-06-04,4,22,4,8.0,8.0,0,0.0,36.0,38.70967741935484,-1
MOS0047,2010-06-07,4,23,8,23.0,5.0,0,0.0,42.5,45.69892473118279,-1
MOS0047,2010-06-08,2,18,4,27.0,5.0,0,0.0,36.5,39.247311827956985,-1
MOS0047,2010-06-09,5,22,4,11.0,8.0,0,0.0,37.5,40.32258064516129,-1
MPM0220,2010-01-04,3,20,4,26.0,12.0,http://force.com/Clemuel_Ricketts_Mansion/clemuel/nhgbzbgvirgeniryjnyxvatfubrfzbgbeplpyryrngure28416915.aspx | http://tigerdirect.com/European_Commission/barroso/gifrevrfzragbegernqzvyy220107153.html,11.0,73.5,79.03225806451613,-1
MPM0220,2010-01-05,6,15,0,36.0,10.0,http://mlb.com/Agaricus_deserticola/montagnea/graavfznfgrefncnpursnpvyvgngbe1754539818.php | http://conduit.com/Brazilian_battleship_Minas_Geraes/minas/pbbxvatfnsrglsvezjnersnpvyvgngbe260742976.htm,10.0,63.0,67.74193548387096,-1
MPM0220,2010-01-06,6,22,2,34.0,13.0,http://conduit.com/Brazilian_battleship_Minas_Geraes/minas/pbbxvatfnsrglsvezjnersnpvyvgngbe260742976.htm | http://megaclick.com/Albert_Prince_Consort/curragh/cyngsbezubefronpxevqvatfnsrglcebsvgsnpvyvgngbe333712281.php,11.0,76.5,82.25806451612904,-1
MPM0220,2010-01-07,2,21,6,33.0,13.0,http://conduit.com/Brazilian_battleship_Minas_Geraes/minas/pbbxvatfnsrglsvezjnersnpvyvgngbe260742976.htm | http://mlb.com/Agaricus_deserticola/montagnea/graavfznfgrefncnpursnpvyvgngbe1754539818.php,11.0,84.0,90.32258064516128,-1
MPM0220,2010-01-08,3,15,4,36.0,10.0,0,11.0,72.5,77.95698924731182,-1
MPM0220,2010-01-11,7,23,6,31.0,12.0,0,11.0,80.0,86.02150537634408,-1
MPM0220,2010-01-12,2,18,6,35.0,13.0,0,11.0,85.0,91.39784946236558,-1
MPM0220,2010-01-13,2,23,4,32.0,9.0,0,11.0,67.5,72.58064516129032,-1
MPM0220,2010-01-14,3,19,4,32.0,13.0,0,11.0,79.5,85.48387096774194,-1
MPM0220,2010-01-15,2,15,6,29.0,10.0,0,11.0,73.0,78.49462365591397,-1
MPM0220,2010-01-18,4,22,4,35.0,14.0,0,11.0,84.0,90.32258064516128,-1
MPM0220,2010-01-19,7,15,0,23.0,9.0,0,11.0,55.0,59.13978494623656,-1
MPM0220,2010-01-20,7,15,0,22.0,10.0,0,7.0,51.5,55.376344086021504,-1
MPM0220,2010-01-21,7,22,3,25.0,11.0,0,11.0,68.0,73.11827956989248,-1
MPM0220,2010-01-22,1,15,4,38.0,11.0,0,11.0,76.5,82.25806451612904,-1
MPM0220,2010-01-25,5,15,2,26.0,9.0,0,11.0,60.5,65.05376344086021,-1
MPM0220,2010-01-26,2,15,2,27.0,9.0,0,11.0,61.0,65.59139784946237,-1
MPM0220,2010-01-27,5,19,2,32.0,11.0,0,11.0,69.5,74.73118279569893,-1
MPM0220,2010-01-28,2,23,4,32.0,11.0,0,11.0,73.5,79.03225806451613,-1
MPM0220,2010-01-29,3,18,3,34.0,10.0,0,11.0,69.5,74.73118279569893,-1
MPM0220,2010-02-01,0,23,9,39.0,12.0,0,11.0,90.0,96.7741935483871,-1
MPM0220,2010-02-02,1,15,7,32.0,13.0,0,11.0,85.5,91.93548387096774,-1
MPM0220,2010-02-03,1,20,6,27.0,14.0,0,11.0,84.0,90.32258064516128,-1
MPM0220,2010-02-04,2,15,2,23.0,10.0,0,11.0,62.0,66.66666666666666,-1
MPM0220,2010-02-05,3,20,4,19.0,10.0,0,11.0,64.0,68.81720430107528,-1
MPM0220,2010-02-08,1,15,2,27.0,10.0,0,11.0,64.0,68.81720430107528,-1
MPM0220,2010-02-09,7,15,0,18.0,10.0,0,8.0,51.0,54.83870967741935,-1
MPM0220,2010-02-10,3,20,2,34.0,13.0,0,11.0,76.5,82.25806451612904,-1
MPM0220,2010-02-11,5,23,6,26.0,13.0,0,11.0,80.5,86.55913978494624,-1
MPM0220,2010-02-12,0,18,5,33.0,14.0,0,11.0,85.0,91.39784946236558,-1
MPM0220,2010-02-15,7,22,6,27.0,12.0,0,11.0,78.0,83.87096774193549,-1
MPM0220,2010-02-16,2,21,6,38.0,12.0,0,11.0,83.5,89.78494623655914,-1
MPM0220,2010-02-17,7,17,0,32.0,10.0,0,11.0,62.5,67.20430107526882,-1
MPM0220,2010-02-18,0,18,6,34.0,12.0,0,11.0,81.5,87.63440860215054,-1
MPM0220,2010-02-19,0,22,6,36.0,12.0,0,11.0,82.5,88.70967741935483,-1
MPM0220,2010-02-22,1,15,2,37.0,11.0,0,11.0,72.0,77.41935483870968,-1
MPM0220,2010-02-23,7,23,4,22.0,9.0,0,5.0,53.5,57.52688172043011,-1
MPM0220,2010-02-24,5,21,3,31.0,10.0,0,0.0,51.5,55.376344086021504,-1
MPM0220,2010-02-25,5,23,6,23.0,14.0,0,0.0,65.5,70.43010752688173,-1
MPM0220,2010-02-26,7,17,0,26.0,10.0,0,0.0,43.0,46.236559139784944,-1
MPM0220,2010-03-01,7,23,3,23.0,11.0,0,0.0,50.5,54.3010752688172,-1
MPM0220,2010-03-02,4,23,3,33.0,12.0,0,0.0,58.5,62.903225806451616,-1
MPM0220,2010-03-03,6,22,2,32.0,12.0,0,0.0,56.0,60.215053763440864,-1
MPM0220,2010-03-04,0,22,8,31.0,11.0,0,0.0,64.5,69.35483870967742,-1
MPM0220,2010-03-05,0,21,8,40.0,13.0,0,0.0,75.0,80.64516129032258,-1
MPM0220,2010-03-08,6,21,2,26.0,12.0,0,0.0,53.0,56.98924731182796,-1
MPM0220,2010-03-09,0,15,8,39.0,12.0,0,0.0,71.5,76.88172043010752,-1
MPM0220,2010-03-10,6,23,7,24.0,13.0,0,0.0,65.0,69.89247311827957,-1
MPM0220,2010-03-11,1,23,5,31.0,14.0,0,0.0,67.5,72.58064516129032,-1
MPM0220,2010-03-12,0,17,6,38.0,13.0,0,0.0,70.0,75.26881720430107,-1
MPM0220,2010-03-15,5,15,1,25.0,10.0,0,0.0,44.5,47.8494623655914,-1
MPM0220,2010-03-16,0,20,4,32.0,14.0,0,0.0,66.0,70.96774193548387,-1
MPM0220,2010-03-17,5,20,2,25.0,9.0,0,0.0,43.5,46.774193548387096,-1
MPM0220,2010-03-18,7,23,4,28.0,14.0,0,0.0,64.0,68.81720430107528,-1
MPM0220,2010-03-19,1,21,6,42.0,13.0,0,0.0,72.0,77.41935483870968,-1
MPM0220,2010-03-22,0,15,2,23.0,10.0,0,0.0,45.5,48.924731182795696,-1
MPM0220,2010-03-23,7,22,2,26.0,12.0,0,0.0,53.0,56.98924731182796,-1
MPM0220,2010-03-24,7,21,2,27.0,11.0,0,0.0,50.5,54.3010752688172,-1
MPM0220,2010-03-25,4,17,2,25.0,10.0,0,0.0,46.5,50.0,-1
MPM0220,2010-03-26,2,17,6,31.0,13.0,0,0.0,66.5,71.50537634408603,-1
MPM0220,2010-03-29,2,22,6,27.0,12.0,0,0.0,61.5,66.12903225806451,-1
MPM0220,2010-03-30,2,21,4,35.0,11.0,0,0.0,58.5,62.903225806451616,-1
MPM0220,2010-03-31,1,22,4,32.0,11.0,0,0.0,57.0,61.29032258064516,-1
MPM0220,2010-04-01,0,19,6,30.0,13.0,0,0.0,66.0,70.96774193548387,-1
MPM0220,2010-04-05,1,22,8,44.0,12.0,0,0.0,74.0,79.56989247311827,-1
MPM0220,2010-04-06,0,20,3,24.0,11.0,0,0.0,51.0,54.83870967741935,-1
MPM0220,2010-04-07,2,22,4,34.0,12.0,0,0.0,61.0,65.59139784946237,-1
MPM0220,2010-04-08,2,15,2,36.0,12.0,0,0.0,58.0,62.365591397849464,-1
MPM0220,2010-04-09,3,23,4,33.0,11.0,0,0.0,57.5,61.82795698924731,-1
MPM0220,2010-04-12,3,22,10,35.0,11.0,0,0.0,70.5,75.80645161290323,-1
MPM0220,2010-04-13,0,22,6,38.0,13.0,0,0.0,70.0,75.26881720430107,-1
MPM0220,2010-04-14,1,22,4,31.0,10.0,0,0.0,53.5,57.52688172043011,-1
MPM0220,2010-04-15,7,20,0,37.0,12.0,0,0.0,54.5,58.602150537634415,-1
MPM0220,2010-04-16,3,23,8,40.0,13.0,0,0.0,75.0,80.64516129032258,-1
MPM0220,2010-04-19,0,15,2,22.0,10.0,0,0.0,45.0,48.38709677419355,-1
MPM0220,2010-04-20,3,15,4,33.0,10.0,0,0.0,54.5,58.602150537634415,-1
MPM0220,2010-04-21,5,18,2,36.0,11.0,0,0.0,55.0,59.13978494623656,-1
MPM0220,2010-04-22,5,22,3,35.0,12.0,0,0.0,59.5,63.97849462365591,-1
MPM0220,2010-04-23,0,23,4,27.0,11.0,0,0.0,54.5,58.602150537634415,-1
MPM0220,2010-04-26,1,15,2,27.0,11.0,0,0.0,50.5,54.3010752688172,-1
MPM0220,2010-04-27,7,22,2,29.0,12.0,0,0.0,54.5,58.602150537634415,-1
MPM0220,2010-04-28,0,23,6,44.0,14.0,0,0.0,76.0,81.72043010752688,-1
MPM0220,2010-04-29,7,23,4,32.0,11.0,0,0.0,57.0,61.29032258064516,-1
MPM0220,2010-04-30,5,22,4,29.0,10.0,0,0.0,52.5,56.451612903225815,-1
MPM0220,2010-05-03,1,20,6,35.0,13.0,0,0.0,68.5,73.65591397849462,-1
MPM0220,2010-05-04,2,19,4,29.0,13.0,0,0.0,61.5,66.12903225806451,-1
MPM0220,2010-05-05,0,21,3,43.0,12.0,0,0.0,63.5,68.27956989247312,-1
MPM0220,2010-05-06,7,16,0,27.0,11.0,0,0.0,46.5,50.0,-1
MPM0220,2010-05-07,7,22,3,31.0,10.0,0,0.0,51.5,55.376344086021504,-1
MPM0220,2010-05-10,0,22,4,26.0,12.0,0,0.0,57.0,61.29032258064516,-1
MPM0220,2010-05-12,7,23,2,31.0,11.0,0,0.0,52.5,56.451612903225815,-1
MPM0220,2010-05-13,7,22,2,27.0,11.0,0,0.0,50.5,54.3010752688172,-1
MPM0220,2010-05-14,4,15,2,36.0,10.0,0,0.0,52.0,55.91397849462365,-1
MPM0220,2010-05-17,3,23,9,36.0,13.0,0,0.0,75.0,80.64516129032258,-1
MPM0220,2010-05-18,3,22,3,28.0,12.0,0,0.0,56.0,60.215053763440864,-1
MPM0220,2010-05-19,1,23,3,26.0,10.0,0,0.0,49.0,52.68817204301075,-1
MPM0220,2010-05-20,7,15,0,27.0,11.0,0,0.0,46.5,50.0,-1
MPM0220,2010-05-21,0,15,6,25.0,12.0,0,0.0,60.5,65.05376344086021,-1
MPM0220,2010-05-24,7,23,2,37.0,13.0,0,0.0,61.5,66.12903225806451,-1
MPM0220,2010-05-26,3,19,2,31.0,13.0,0,0.0,58.5,62.903225806451616,-1
MPM0220,2010-05-27,7,20,0,34.0,10.0,0,0.0,47.0,50.53763440860215,-1
MPM0220,2010-05-28,3,21,5,44.0,13.0,0,0.0,71.0,76.34408602150538,-1
MPM0220,2010-06-01,7,21,2,27.0,9.0,0,0.0,44.5,47.8494623655914,-1
MPM0220,2010-06-02,2,20,2,32.0,12.0,0,0.0,56.0,60.215053763440864,-1
MPM0220,2010-06-03,0,15,2,44.0,10.0,0,0.0,56.0,60.215053763440864,-1
MPM0220,2010-06-04,6,22,2,30.0,14.0,0,0.0,61.0,65.59139784946237,-1
MPM0220,2010-06-07,5,15,2,34.0,11.0,0,0.0,54.0,58.06451612903226,-1
MPM0220,2010-06-08,3,17,2,33.0,10.0,0,0.0,50.5,54.3010752688172,-1
MPM0220,2010-06-09,0,22,6,36.0,14.0,0,0.0,72.0,77.41935483870968,-1
MPM0220,2010-06-10,0,21,4,33.0,12.0,0,0.0,60.5,65.05376344086021,-1
MPM0220,2010-06-11,7,18,0,27.0,10.0,0,0.0,43.5,46.774193548387096,-1
MPM0220,2010-06-14,1,7,2,37.0,14.0,0,0.0,64.5,69.35483870967742,-1
MSH0040,2010-01-12,2,21,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MSH0040,2010-01-18,3,22,6,0.0,0.0,0,10.0,27.0,29.03225806451613,-1
MSH0040,2010-01-20,4,23,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
MSH0040,2010-01-25,0,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
MSH0040,2010-02-04,3,23,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
MSO0222,2010-01-21,0,19,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MSO0222,2010-01-22,3,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MSO0222,2010-01-26,0,18,7,0.0,0.0,0,11.0,30.5,32.795698924731184,-1
MSO0222,2010-02-03,0,19,6,0.0,0.0,0,10.0,27.0,29.03225806451613,-1
MSO0222,2010-02-05,3,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MSO0222,2010-02-08,0,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MSO0222,2010-02-15,2,21,7,0.0,0.0,0,11.0,30.5,32.795698924731184,-1
MSO0222,2010-02-18,0,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MSS0001,2010-01-04,7,15,0,0.0,0.0,http://nfl.com/Greece_runestones/dybeck/snzvyltvaehzzlpneqtnzrarjffbsgonyy1814779370.jsp | http://amazonaws.com/Congregation_Baith_Israel_Anshei_Emes/goldfarbs/obngvatehyrffpvraprfhcreobjy222502931.html,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-05,8,15,0,0.0,0.0,http://yfrog.com/Saffron/saffron/fhccbegfhcreobjy789727225.aspx | http://amazonaws.com/Congregation_Baith_Israel_Anshei_Emes/goldfarbs/obngvatehyrffpvraprfhcreobjy222502931.html,35.0,52.5,56.451612903225815,-1
MSS0001,2010-01-06,8,15,0,0.0,0.0,http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx | http://slate.com/1933_Atlantic_hurricane_season/05z/jrngure696245205.jsp,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-07,8,15,0,0.0,0.0,http://nfl.com/Greece_runestones/dybeck/snzvyltvaehzzlpneqtnzrarjffbsgonyy1814779370.jsp | http://digitalpoint.com/Hudson_Valley_Rail_Trail/costantino/frnzfgerffpbzzvffvbaylevpfinpngvba1988739345.htm,35.0,52.5,56.451612903225815,-1
MSS0001,2010-01-08,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-11,7,15,0,0.0,0.0,0,35.0,52.5,56.451612903225815,-1
MSS0001,2010-01-12,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-13,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-14,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-15,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-18,8,15,0,0.0,0.0,0,35.0,52.5,56.451612903225815,-1
MSS0001,2010-01-19,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-20,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-21,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-22,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-25,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-26,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-27,7,15,0,0.0,0.0,0,35.0,52.5,56.451612903225815,-1
MSS0001,2010-01-28,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-01-29,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-01,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-02,8,15,0,0.0,0.0,0,35.0,52.5,56.451612903225815,-1
MSS0001,2010-02-03,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-04,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-05,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-08,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-09,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-10,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-11,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-12,8,14,0,0.0,0.0,0,33.0,49.5,53.2258064516129,-1
MSS0001,2010-02-15,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-16,8,14,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-17,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-18,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-19,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-22,7,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MSS0001,2010-02-23,8,15,0,0.0,0.0,0,36.0,54.0,58.06451612903226,-1
MTB0620,2010-01-28,7,17,0,4.0,5.0,0,15.0,39.5,42.473118279569896,-1
MTB0620,2010-02-08,8,17,0,11.0,4.0,0,15.0,40.0,43.01075268817204,-1
MVH0373,2010-01-05,8,23,6,0.0,0.0,http://linkedin.com/Harry_Chauvel/chetwode/cebwrpg757315014.jsp | http://eonline.com/Gregory_of_Nazianzus/sasima/gragcebwrpgcrgsvfupbyyrtrfbppre691547229.htm,11.0,28.5,30.64516129032258,-1
MVH0373,2010-01-08,1,22,6,0.0,0.0,0,9.0,25.5,27.419354838709676,-1
MVH0373,2010-01-20,0,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
MVH0373,2010-01-21,0,22,8,0.0,0.0,0,7.0,26.5,28.49462365591398,-1
MVH0373,2010-01-27,0,23,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
MVH0373,2010-02-03,0,16,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
NAF0326,2010-02-22,7,15,0,7.0,4.0,0,16.0,39.5,42.473118279569896,-1
OBH0499,2010-01-03,8,17,0,2.0,8.0,http://theblaze.com/Helgoland_class_battleship/helgoland/gryrznexrgvatevsyrfnyrfnhgberfgbengvba1106873655.asp | http://pcworld.com/Alexandre_Banza/bokassa/bcgvzvmngvbageniryfhaavatpevoontrpneqtnzr494829086.php,15.0,47.5,51.075268817204304,-1
OBH0499,2010-01-04,8,17,0,0.0,9.0,http://vistaprint.com/Theoren_Fleury/piestany/puhepushaqenvfrerznvyfhccbeguverpnzcpbbxvat1912115484.html | http://rr.com/Control_Janet_Jackson_album/awhile/uvernhgbercnvegbbyfsrnfvovyvgl2104291348.htm,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-05,8,23,1,3.0,9.0,http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx | http://rr.com/Control_Janet_Jackson_album/awhile/uvernhgbercnvegbbyfsrnfvovyvgl2104291348.htm,15.0,53.0,56.98924731182796,-1
OBH0499,2010-01-06,2,17,1,1.0,8.0,http://wordpress.com/IK_Pegasi/pegasi/fcbegsvfuvatcbybcrgurnygupbzchgrenvqrqqrfvta1241551260.htm | http://kbb.com/Catholic_doctrine_regarding_the_Ten_Commandments/catechism/ovyyvneqfunyybssnzruvertneqravafrpgfzngrevnyf1488615525.aspx,14.0,47.5,51.075268817204304,-1
OBH0499,2010-01-07,8,17,0,9.0,9.0,http://cox.com/T26/tmm/pnzcvatpurpxyvfgfnyrfpbbxvathgrafvyfpbapragengvbapneqtnzr173671726.htm | http://theblaze.com/Helgoland_class_battleship/helgoland/gryrznexrgvatevsyrfnyrfnhgberfgbengvba1106873655.asp,15.0,54.0,58.06451612903226,-1
OBH0499,2010-01-08,8,17,0,0.0,7.0,0,15.0,43.5,46.774193548387096,-1
OBH0499,2010-01-09,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-10,8,17,0,4.0,7.0,0,15.0,45.5,48.924731182795696,-1
OBH0499,2010-01-11,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-12,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-13,8,17,0,6.0,8.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-14,8,17,0,3.0,9.0,0,15.0,51.0,54.83870967741935,-1
OBH0499,2010-01-15,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-16,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-18,8,17,0,2.0,9.0,0,15.0,50.5,54.3010752688172,-1
OBH0499,2010-01-19,8,17,0,4.0,8.0,0,15.0,48.5,52.1505376344086,-1
OBH0499,2010-01-20,8,17,0,3.0,9.0,0,13.0,48.0,51.61290322580645,-1
OBH0499,2010-01-21,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-22,8,17,0,6.0,9.0,0,15.0,52.5,56.451612903225815,-1
OBH0499,2010-01-23,8,17,0,0.0,8.0,0,15.0,46.5,50.0,-1
OBH0499,2010-01-24,8,17,0,1.0,9.0,0,15.0,50.0,53.76344086021505,-1
OBH0499,2010-01-25,8,17,0,3.0,9.0,0,15.0,51.0,54.83870967741935,-1
OBH0499,2010-01-26,8,17,0,3.0,9.0,0,14.0,49.5,53.2258064516129,-1
OBH0499,2010-01-27,8,17,0,4.0,8.0,0,15.0,48.5,52.1505376344086,-1
OBH0499,2010-01-28,8,17,0,0.0,8.0,0,14.0,45.0,48.38709677419355,-1
OBH0499,2010-01-29,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-30,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-01-31,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-01,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-02,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-03,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-04,5,17,1,0.0,9.0,0,11.0,45.5,48.924731182795696,-1
OBH0499,2010-02-05,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-08,8,17,0,1.0,9.0,0,15.0,50.0,53.76344086021505,-1
OBH0499,2010-02-09,8,17,0,1.0,7.0,0,15.0,44.0,47.31182795698925,-1
OBH0499,2010-02-10,8,17,0,0.0,8.0,0,15.0,46.5,50.0,-1
OBH0499,2010-02-11,8,22,1,1.0,6.0,0,15.0,43.0,46.236559139784944,-1
OBH0499,2010-02-12,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-14,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-16,8,17,0,1.0,9.0,0,15.0,50.0,53.76344086021505,-1
OBH0499,2010-02-17,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-18,8,17,0,3.0,9.0,0,15.0,51.0,54.83870967741935,-1
OBH0499,2010-02-19,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-22,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
OBH0499,2010-02-23,8,17,0,1.0,7.0,0,15.0,44.0,47.31182795698925,-1
OBH0499,2010-03-08,0,17,2,0.0,9.0,0,0.0,31.0,33.33333333333333,-1
PNH0761,2010-01-12,1,16,2,22.0,1.0,0,2.0,21.0,22.58064516129032,-1
PNH0761,2010-03-02,3,16,2,25.0,1.0,0,0.0,19.5,20.967741935483872,-1
QNP0216,2010-01-08,1,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
QNP0216,2010-01-14,5,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
QNP0216,2010-01-22,5,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
QNP0216,2010-02-02,5,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
QNP0216,2010-02-08,0,21,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
QNP0216,2010-02-15,0,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
QNP0216,2010-02-23,0,19,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
QRM0739,2010-01-04,7,17,0,27.0,7.0,http://ancestry.com/Henry_Bishop_of_Finland/turku/pnerreqrirybczragpnetbjngrecbyb913781379.asp | http://instagr.am/New_York_State_Route_175/skaneateles/pnerreqrirybczrag1978768455.php,15.0,57.0,61.29032258064516,-1
QRM0739,2010-01-05,8,17,0,26.0,8.0,http://cbs.com/Bart_King/hordern/pnecragreryrpgvbarkrphgvir2093690601.asp | http://buy.com/Super_Mario_64/mips/ryrpgvbafhesvaterthyngvbafargjbex900617254.php,15.0,59.5,63.97849462365591,-1
QRM0739,2010-01-06,8,17,0,22.0,9.0,http://1and1.com/Larrys_Creek/lawshe/fnyrfqenvantrcrggenvavatqbt985981651.asp | http://theblaze.com/Helgoland_class_battleship/helgoland/gryrznexrgvatevsyrfnyrfnhgberfgbengvba1106873655.asp,16.0,62.0,66.66666666666666,-1
QRM0739,2010-01-07,8,16,0,23.0,10.0,http://buy.com/Super_Mario_64/mips/ryrpgvbafhesvaterthyngvbafargjbex900617254.php | http://urbandictionary.com/Joppenbergh_Mountain/rosendale/urnqcubarfryrpgvba495083721.aspx,14.0,62.5,67.20430107526882,-1
QRM0739,2010-01-08,8,16,0,26.0,9.0,0,16.0,64.0,68.81720430107528,-1
QRM0739,2010-01-12,7,17,0,19.0,8.0,0,16.0,57.5,61.82795698924731,-1
QRM0739,2010-01-13,8,16,0,27.0,9.0,0,16.0,64.5,69.35483870967742,-1
